,amm,id,rate,timestamp,underlyingPrice,date
3483,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x9d5f483507f1f0da4e271b9b56edbfb4c0c52ba3f0a292b6cd398852862b6e93-0,-0.000136901852140139,1610200860,1225.8766973086556,2021-01-09 14:01:00
3482,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x7412700d53bd2069c0ca54574ca878c3f89f6412670b89f52745c0d8c2543f2e-0,-0.000129727391311014,1610204460,1229.90402827105,2021-01-09 15:01:00
3481,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xe106b4af1de2756c20d97acfe4d9de42b1f47e1df2b724d9f37f553982eefc23-0,-0.000135476339356215,1610208060,1222.2355526985946,2021-01-09 16:01:00
3480,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x48e69b5b6588306acb302b08cd452b60b1fea2b807b6371ff2dd9e8714d88772-0,-0.000103629827400508,1610211660,1216.067731288475,2021-01-09 17:01:00
3479,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x88268832ffc16f140a329a733e98858714d858484ee0ca979bacdc3605457225-0,-7.4594372164826e-05,1610215260,1218.5767271416082,2021-01-09 18:01:00
3478,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xe87d0c053ccebc5ddb8b097501f70965ea03b051a1d2125fd0942ca64abffa80-0,-0.00016774774083425,1610218860,1228.6494035491223,2021-01-09 19:01:00
3477,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xe924ed154a181300775a9bbd08501fc6a7d670a8dbc55e2dc877ab3d7bf263db-3,-0.000122330538651368,1610222460,1231.3731952198777,2021-01-09 20:01:00
3476,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x2133c692032bf20730b2debf4cbd08a7f8e807b14cac6ac609752b0d8061921d-0,-7.5843226367236e-05,1610226060,1249.4437387935168,2021-01-09 21:01:00
3475,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x26ffedd8a3248fc50d84e7445edafe4e67974d9ec60e692f450212df0112153a-0,-7.2398778587258e-05,1610229660,1284.505533314375,2021-01-09 22:01:00
3474,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xe8dc4d4447ec2f5346d6d597c868181db46b61dc5e71e28e61a00a4f367dabb5-0,-0.00010281605541279,1610233260,1294.3663561065612,2021-01-09 23:01:00
3473,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x9e2d603e57853cdf858375a2158fc9cd6355c78d1d811a916b08d11685468e54-0,-6.2881627704281e-05,1610236860,1287.8055063519666,2021-01-10 00:01:00
3472,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x361293f19e4d35fe7c925edd3cee9b568c7d256ed14738c826978b0fff4dd596-7,-7.793054262957e-06,1610240460,1288.956809687853,2021-01-10 01:01:00
3471,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xcbc6a5ef1b18060187a1808d2a1249dd22b2f67aa28a36b7e47443333e21551b-0,-8.033425836903e-06,1610244060,1318.0940574417639,2021-01-10 02:01:00
3470,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x5b31b41a1f03d0a5b0014b2aa87e62e713712e3f308feaee2366199fe4464966-0,-7.6784749408349e-05,1610247660,1329.7266917565612,2021-01-10 03:01:00
3469,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x05e278c11632ba5b89be381ce12d45f1cacec903f3a6d65f280601aafa565526-0,-3.7438109494371e-05,1610251260,1325.60156283785,2021-01-10 04:01:00
3468,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xc88756ea52c3eeacefe733103e20215a0401402d6fb9222bcd39e6f7502dd618-19,-3.3209546009057e-05,1610254860,1323.6746793746972,2021-01-10 05:01:00
3467,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xba68f08bf94230392662de6dfff5adcec0323cd729eec85be1312c06d25b4497-0,-4.4623523116638e-05,1610258460,1324.1153443895112,2021-01-10 06:01:00
3466,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x21816b9fa6d61e9350ed2ef2d3dad66339578ec83ebbf254c2b80dff4f3636f9-0,-5.6145369015377e-05,1610262060,1324.2661223924888,2021-01-10 07:01:00
3465,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x381079db50032fc11cb7033ba0316e05d24bd997db7f2319789386c9ff1a9c72-1,-0.000115659352623618,1610265660,1334.5641158449362,2021-01-10 08:01:00
3464,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x3049b4160d6a34ccb4e07b5ca546485eb9c4979f9cadc974407fa7ffe05bb05c-0,-6.4841441045759e-05,1610269260,1337.9394441846443,2021-01-10 09:01:00
3463,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x4a45c41ae4868bfb948bba76951a40bcc760757e802ce4ebc14189a5912361d2-0,-2.8356047233878e-05,1610272860,1337.9048861257443,2021-01-10 10:01:00
3462,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xdb876a0f52830883c9b9f6c8fc8a8b4269093967210838a3ff377ef18558bcc8-0,-8.6850706293192e-05,1610276460,1329.1346741366776,2021-01-10 11:01:00
3461,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xd8346915e054bfc9e8e480fd03978c9b5d3f7f712206e36ee3c0763db79e2d2d-0,-6.5520225598288e-05,1610280060,1299.8612245855695,2021-01-10 12:01:00
3460,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x06e1b05a8a0e75ea1e21971e3e7480571010aed0b9105ca80120679a1be3da21-0,-0.000113658305065773,1610283660,1285.4384900786863,2021-01-10 13:01:00
3459,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x975d0a9266d8548a74a4cb1f6203a0b1321e188990bbdc49f7dd520edb465566-0,-0.000131789960533669,1610287260,1312.4240585645834,2021-01-10 14:01:00
3458,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xa57699858bbd7152a6ef46a823853cbc4fcb2eebf7f988674775b4930970b637-0,-7.781965821615e-05,1610290860,1305.5609779090971,2021-01-10 15:01:00
3457,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xaf7f982be0edf2e9d674666a3ea2b101681252654c904aa0e2b37c2cb71a5a56-0,-9.9162564427836e-05,1610294460,1302.5272385536084,2021-01-10 16:01:00
3456,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xd8d8ca535974c0df4d7086d0a1626cb17c35c8b2b946c6f2365edf6b14d8061b-0,-0.000102091181265804,1610298060,1312.5499226510333,2021-01-10 17:01:00
3455,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xb5e9162383d64d8b3f437b860f7426d5607b95259be2ab819f1264d2064f4b59-0,-6.3458985568003e-05,1610301665,1284.4281488803779,2021-01-10 18:01:05
3454,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x7df8424e35d8d3ebb9b888820b73cfec598e84b0b2766fc529672c5bee39a594-0,-7.9623339459605e-05,1610305260,1292.8659341914722,2021-01-10 19:01:00
3453,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xf1cc3f55a763f26aacb360ae5790fb2ff042ca97614b9dfb0d98a3d4cf1c6469-0,-7.7595130196164e-05,1610308860,1283.3638674366528,2021-01-10 20:01:00
3452,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xa082d0c0bb66843eeac39e681255bd1c1433dfbb8905751be2859d17d6fb9bc2-0,-2.5482337680857e-05,1610312460,1237.695046114672,2021-01-10 21:01:00
3451,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xfbe017e432e29b7886e5b0fb1b7c0e068a7d8935beb3e006b5e402550183b9ad-0,-3.1768117930472e-05,1610316060,1265.2055200435195,2021-01-10 22:01:00
3450,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xa8b16c8e890f1eb227a36e95e2f76b1b7bdba2c5856f92ed1f8745605648b48d-0,-7.7102209967334e-05,1610319660,1278.8318284585446,2021-01-10 23:01:00
3449,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x5307eb5b89e5d300f6507133c7ac568b151e3a060ec2306d98e4035c50c63cd7-0,-2.4756656486343e-05,1610323260,1271.101381119836,2021-01-11 00:01:00
3448,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x22c0f267e00730ed38a0b26681f3a12fd3302d334ca029199761fb03b6a31110-0,-1.0837229822246e-05,1610326860,1234.473240686636,2021-01-11 01:01:00
3447,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x1c979b13e301a8a51f36c6b4815fe21c4e84758ab62ef7ae49b76f2ac7bbfcb4-3,1.0990648312391e-05,1610330460,1217.757522904739,2021-01-11 02:01:00
3446,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xadd21da1ca5564139a3aa632df0b49417f6db86320c4cc2298d5b3f222bf601f-0,-3.2490416769054e-05,1610334060,1191.4969841513694,2021-01-11 03:01:00
3445,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x4934584daa3d4bfb036996b42036d993e1de99b488cb74ff20a052aeab5c04fb-0,0.000396699723287402,1610337660,1123.3179965155805,2021-01-11 04:01:00
3444,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x7cc49fb359e3772b8d6e8c0f2724e0f764bb4cb8384cd8bbd97edb08246a8da2-3,-5.8689571387232e-05,1610341260,1106.4368806842945,2021-01-11 05:01:00
3443,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x16f5523f7e61f56e5161f07c95b7ba243827ae861adc7051923e1668e3b52c2c-0,-0.000134371841109366,1610344860,1112.3591881886389,2021-01-11 06:01:00
3442,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xa60779be6ec67446116f46767a6b69e4e1b1719b1008711bb0da9d7f0ea22bac-0,-3.4255639486399e-05,1610348465,1069.4957480001888,2021-01-11 07:01:05
3441,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x90e89a0b16ce9a61677ae01264cbe980eff7917d14514922768b45aa211d8568-0,1.7483545928444e-05,1610352060,1050.7410127090334,2021-01-11 08:01:00
3440,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x419867627fa70cec3b5404aca54b27c5e69fe4cb044b894ba8156ade9330d150-0,-0.000231485586687743,1610355660,1099.1421170464416,2021-01-11 09:01:00
3439,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xa85df305a491ed331e73a08816648f6adfae1e57a01fb9f9c729075f345f5d17-0,-0.000202086053191822,1610359260,1106.1988285980055,2021-01-11 10:01:00
3438,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x97de0e582475365d49a7211a9690b4205a948b0a44403e3f1ebbc1fc5ea468e0-0,-0.000222736992656786,1610362860,1130.1889416307667,2021-01-11 11:01:00
3437,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x9842f68921d41e95630679d901761505a1e86c446e505c47aa9d6bbca25c2571-0,-0.000260097568893244,1610366460,1095.2708706738167,2021-01-11 12:01:00
3436,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xad8e3e05d5421c859ce84c19a4a6b3b6c0e33b22276a724f760823ab92793612-0,-0.000342120098674655,1610370060,1081.1280666847222,2021-01-11 13:01:00
3435,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x3f2204aeb6d935e0d44150e4cf0ec58592fd0e8644a4c4bd0616b75daadf03f1-0,-0.000268739788649908,1610373660,1060.1862549555028,2021-01-11 14:01:00
3434,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x56127e2cc0b97a757207bc4177d7929de87532907221052aee03b3d5fbadedd4-0,-0.000404073745677429,1610377265,1020.1739615769277,2021-01-11 15:01:05
3433,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xfa3977ddcb7d84c6f1aae1cf2b19e339e224fb243a15bbbd65005bf9c228810f-0,-0.000303353750573911,1610380860,1017.1840831452278,2021-01-11 16:01:00
3432,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x494bd56446f05408713d6c02df736196f468f87650058e242d6a5b2b1f9daf02-12,-0.000694096526946155,1610384460,958.7470621290862,2021-01-11 17:01:00
3431,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x2dad3797751fbe1115e85637e323af5dd7f553e357d493a37e22dfe3cf90dacc-0,-0.000456023428562137,1610388060,972.5903698005055,2021-01-11 18:01:00
3430,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xf564e50a6a5423a29b008c4cc721bcabbbbc8d25d3f68aafe9ed63fabc9adc41-0,-0.000263632764511065,1610391660,1004.9928011044611,2021-01-11 19:01:00
3429,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xcd782b88498d3bd3cc192d21c3df1c4187790adfa5c0e5a6bc047eb29e841b12-1,-0.000251953919857935,1610395260,981.9437299122055,2021-01-11 20:01:00
3428,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xeaae9988cb8a7a8f665082636385433d6c3e985141d7963d977292eca8506e5d-0,-0.000249571901014896,1610398860,984.4605823587945,2021-01-11 21:01:00
3427,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xf79aff4aea4769513a2e44c2b0eceb78143b3aed95c8980927dd99dbd6f333e8-0,-0.000245653142551468,1610402460,1027.866577602836,2021-01-11 22:01:00
3426,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xd9f96dafcdae36aa60c66153f5d36739a29557916bc9069aeac6db8dc1043eba-3,-0.000256371638320197,1610406060,1053.2122138424722,2021-01-11 23:01:00
3425,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x660b203009f890ed20d55f7b3a284ef764cf53d44056ba53bfefc6b5179a8e8f-0,-0.00019609751810558,1610409660,1077.460892620639,2021-01-12 00:01:00
3424,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xc6b5534fef95f1106f8736202cc701f959f47813146a4bc67f41b90466060c7d-0,-0.00022534587404184,1610413260,1065.7101427911055,2021-01-12 01:01:00
3423,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x701a16c35bd9501744be7df712f189e9ef59b234c3e7e3a2a8b77bb691b0a8d7-23,-0.000195565278943879,1610416860,1067.3270006697028,2021-01-12 02:01:00
3422,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xfd5130e88124c4049f9fd038b505b25a73555bfd79ec913b82dfb73805e83e79-0,-0.000145197088001914,1610420460,1061.3966222623083,2021-01-12 03:01:00
3421,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x550de99952fd7984011ee320cea77c412d2fe79ad8c5611850d4ded6ed6b72fa-0,-0.000141897761534518,1610424060,1076.1535964837556,2021-01-12 04:01:00
3420,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x22dcbe156f0c94ec5061705e70eb9969b31ea5eff3ab6c2e6a6402d87c820d5a-0,-0.000180576583962464,1610427660,1089.0915165077083,2021-01-12 05:01:00
3419,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x5ab31ea30329c9f874c573ef7b4c5a93e15827cb2a2568e7afadf342c01a75af-3,-0.000126882137626127,1610431260,1107.1348538931306,2021-01-12 06:01:00
3418,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x5a8b64a54731704d41523e4964ad371e05310aaf4f56d801fd95313f4a6ce75c-0,-0.000203901014046765,1610434860,1138.8463026058112,2021-01-12 07:01:00
3417,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x2de0580f00bc27bb595700351f10fc4e48826b0a02226e86022040eccb609a9c-0,-0.000138067153340544,1610438460,1137.4868077314973,2021-01-12 08:01:00
3416,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xebfce9071087b3395ac45ce2a9efefdbcfe112bf521e5eb36e167ae8f3dcaa26-0,-0.000143183330505198,1610442060,1126.4822301284723,2021-01-12 09:01:00
3415,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xd9d1e97718454b83e29a3f99fe35950724286b269ef6d7095f86192216dbf852-0,-7.6476581612854e-05,1610445660,1118.6511322236695,2021-01-12 10:01:00
3414,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x59574c411b2381b1d8a050f49965aa7e89178ae968da4334c96640b0d5b7e9bb-0,-0.000166215225558021,1610449260,1090.761519002686,2021-01-12 11:01:00
3413,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xe07294ed8fa764c03c0bfc989ed593f6cdc4c31742a38fb4db686989221b2241-0,-0.000127569684814831,1610452860,1096.3795174931638,2021-01-12 12:01:00
3412,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x5b20b158b9c968a94c1d0d295bf0e793f13d56f68c5fd22b51b5b94caa090e86-0,-0.000155710723520466,1610456460,1097.9996418592973,2021-01-12 13:01:00
3411,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xacffeed165ace3a0ef5c6e55929e466f9b73a23a9410bbebf7a2ea72a48a0386-12,-0.000232784641878783,1610460060,1072.4717934923888,2021-01-12 14:01:00
3410,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x641234933aa491fe31a95ba6612f907924dfab47f89acebc9288c74f2f9401fc-0,-0.000143685851374137,1610463660,1034.728270780789,2021-01-12 15:01:00
3409,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x48d34f73fb7abedd998e1f6102ceec86ffa77b955c3fee6850efb5543c88790e-0,-0.000170150216231356,1610467260,1051.7141538405833,2021-01-12 16:01:00
3408,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x9faa5f2754b1193e90732bdb8413bb15a6959cb38194b0fdc603653f6be31ef7-0,-0.000144512564223038,1610470860,1082.9897060027972,2021-01-12 17:01:00
3407,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x31e14c9ac0860468afc961492c08f6f9893b398ae6676d45723e8883cc682085-0,-0.000142957216657952,1610474460,1109.118409731275,2021-01-12 18:01:00
3406,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x7a59d1ace0d150be42cb2559f1622f7b8ff01763e6d3934e77ace967654b0b4b-0,-0.000144530228624295,1610478060,1109.2180942463083,2021-01-12 19:01:00
3405,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xdc51e9600cb3898eb4b5c22c302ddbe837a7c2dc05c37d316b1a80a8b1e20e6e-0,-0.000139550870037923,1610481660,1085.4301702332139,2021-01-12 20:01:00
3404,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x0609052363acadb8ed9350588771c3528c203f7ce9b90a2df8f2a411056299ab-0,-0.000134226418370617,1610485260,1071.3271126501945,2021-01-12 21:01:00
3403,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x9d1d06d050972533215aa940f9beca0786af196558ae6a246a852822aa49b822-0,-0.000188535291402329,1610488860,1073.309333747475,2021-01-12 22:01:00
3402,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x1fe7cfdca40ec3af14329c067df5f745c25a15a064991b18549bd6c6654fa00e-0,-0.000255802691862467,1610492460,1074.3862394106973,2021-01-12 23:01:00
3401,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xc31bf2d9bd4151bd46f44552980606ee53b6b3d8788156a3e80457d69c8846ad-0,-0.000208679733903454,1610496060,1040.209877064114,2021-01-13 00:01:00
3400,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xcef926654249a4a370ee12e6c3cbc268a52a31b7e25ebfc6dfbc6a2a0a422354-0,-0.000346841539964705,1610499660,1026.6324064166333,2021-01-13 01:01:00
3399,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xe3dde4462ee940e5da2d6c0065f4e95e0170393fa0572575403a054c0762cfbe-0,-0.00021309048854528,1610503260,1019.4296467971695,2021-01-13 02:01:00
3398,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xdddafd75523f247ef5b81cdfef1b60018600e18a455c2b4690ad991c291e30df-0,-0.000256622688813565,1610506860,1033.2234006725223,2021-01-13 03:01:00
3397,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xe52e390c91c07f0853ed50f5cf1bf137f919c09c64f5366fa4ec6956fe9cc66f-0,-0.0002158878869709,1610510460,1046.8564721807388,2021-01-13 04:01:00
3396,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xfa15630d696987d82370b433a51d40ee2eaa9418ead51bfb6fd54fd8c421457c-0,-0.000166758219627017,1610514060,1034.5698684471001,2021-01-13 05:01:00
3395,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x893eb941afd498663a785678b2c392228d62c8943ba04859de09a5320397cf90-0,-0.000176551433158101,1610517660,1025.2751844199056,2021-01-13 06:01:00
3394,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x2bf6f680318dc80159eb9dca5e9b47cbe5c4774bbd21dbd50742c78f548a9f65-0,-0.000216641085881489,1610521260,1042.2639516924612,2021-01-13 07:01:00
3393,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xea1a9061c53bfbed15c1ae2a69be1f8df05fa07a2ab2c5dd8411edc7184021b4-0,-0.000208598659238288,1610524860,1060.9633063894917,2021-01-13 08:01:00
3392,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x45770f3039317db4d33e8fd1b59d1dd213c99e44ae5fc8a6d48fafe8e164076a-0,-0.000196062660729435,1610528460,1066.5684772826944,2021-01-13 09:01:00
3391,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xe59dd86320a585f5c53578f20004e8fb1d65abf2485100582e417505b29ab750-0,-0.000176914732156427,1610532060,1067.6092710321777,2021-01-13 10:01:00
3390,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x84bec5fa49d26c57a34478bae8c413cacdc1c4efdfd65149f0657f0fa46e4f94-0,-0.000116835421546082,1610535660,1081.8747817994556,2021-01-13 11:01:00
3389,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xf713a0f95b07272455da8df014af57da50d18fb102ee4fcf75a8a705e1b37074-0,-0.000140756346090844,1610539260,1074.1466738441807,2021-01-13 12:01:00
3388,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x121774a454f44fefb37b0e4711ab95839e7c8ff1e40e82adaf212f73caf1128e-0,-9.0235018124954e-05,1610542860,1056.556521926625,2021-01-13 13:01:00
3387,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x00cf3fcf4dba25cd1b4ab4448c80875050681f7cc8f670e2005ee695a078afa3-0,-0.000137381797528348,1610546460,1063.8614950929946,2021-01-13 14:01:00
3386,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xd3ff61250ff8f8b0d26cb2c825b1e3c6aa18bb16db24fd25d33227aaa9efff75-0,-0.000193476029982997,1610550060,1072.5909740399418,2021-01-13 15:01:00
3385,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x3a30a0690aa1a8c7d9a81b27c36c5150300a59be30c7ab51d87a6fad191787c9-0,-9.4150643550693e-05,1610553660,1061.9918211366748,2021-01-13 16:01:00
3384,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x065d4c8ec34525817aee7d3c9a04dd7501cad1a10c0be8ae2a8c50c8935742fd-0,-0.000141559219977476,1610557260,1066.927199052036,2021-01-13 17:01:00
3383,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x55f4316558beb661ed0485363493c457d40fdbb5bc4c43d08a3cbf4116dc2db7-0,-0.000115538281300189,1610560860,1073.3227956971193,2021-01-13 18:01:00
3382,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xd0dc2e43ed3547f05656324040b69601c3bc7e8aa8151b7d2e914132b2e8f4dd-0,-8.4859791127243e-05,1610564460,1086.3069800813028,2021-01-13 19:01:00
3381,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x2c46d9868451d6196527e9342de18e43b8a6dd7d1c92dce409f31f76665f698b-0,-0.000140589071187875,1610568060,1103.7089943774167,2021-01-13 20:01:00
3380,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x02452626e99d0b67099a240b1cb5d121748888f21367e59306da35fcd52bbe00-0,-0.000113354855780436,1610571660,1106.8905359385167,2021-01-13 21:01:00
3379,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x94e1a3c2cd34e282c25bbbb49a12b19ef0ec750ca6727de41b1128e1fe7a182f-0,-0.000107195937459295,1610575260,1112.1171831098084,2021-01-13 22:01:00
3378,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xbb71fb909f25caeb52566a8e8198833720704f897b7d4d467bb59a429903c982-0,-0.000187621861502793,1610578860,1126.8368852514,2021-01-13 23:01:00
3377,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xa31cb549fd9fbee83acbc94f64c503e43ec002d682d62fbfe1475671d0fe83bc-0,-0.000125271449448062,1610582460,1126.1374617619776,2021-01-14 00:01:00
3376,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xf9bd0ffc7424ed3d2518fc43be45c8d237d1977d3d74005062bf083c5bba23e5-0,-0.000168567927218673,1610586060,1138.713996202175,2021-01-14 01:01:00
3375,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x581a0844c8a63c9fa31eb47563f6aad34293981fb6faa86179e44ad530a9f4b7-13,-0.00010738908376831,1610589660,1122.6570824001194,2021-01-14 02:01:00
3374,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x22d2259b6453aac635c5dd53df36a1aa95e6a4c200db8b9a20c992f654ac5194-0,-7.8174039851425e-05,1610593260,1116.3231292208388,2021-01-14 03:01:00
3373,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x126aad837b670bc8996a116e54f074a973534f36d551fc25ee73c73027117197-3,-9.1962413767534e-05,1610596860,1107.5352762303444,2021-01-14 04:01:00
3372,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xf86b2381b6dd977b1a30c5f7af649b8e4c98376ecce21238b7236508c79425c2-0,-6.2492752088604e-05,1610600460,1101.2203049610416,2021-01-14 05:01:00
3371,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x2d8e49b2ee8ac98b4d2c3f426468d39129fcfdd5f9cedf04e6cda5f192262bb1-0,-0.000156984611793141,1610604060,1107.9404808163083,2021-01-14 06:01:00
3370,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x77a12fa4e6a858e18cd4b1676be95bd6035e4afaf5c58d6ceccf11ea0f840d58-0,-0.000166581890107319,1610607660,1117.8039818867167,2021-01-14 07:01:00
3369,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0xec1e9882be8ee3466f00f241382a4abf5cf0f830d9609ceb8792f981b3d9a45f-0,-0.000157010739376424,1610611260,1142.2578494202694,2021-01-14 08:01:00
3368,0x8d22f1a9dce724d8c1b4c688d75f17a2fe2d32df,0x6e10c56356c2800292b0f989c1c2dd586f764db3f041bdaea072640201d69bd5-0,-0.000104805331091447,1610614860,1160.6098916716223,2021-01-14 09:01:00
